index	original	translation	scores	mean	z_scores	z_mean	model_scores	AE
4134	A Republican Guard adjutant tore off his badges, thin strips of gold, his stripes, cuffs and sleeves of his jacket.	一名共和国卫队副官撕掉了他的徽章、薄薄的金条、条纹、袖子和夹克袖子。	[84, 79, 74]	79.0	[0.7149146429092618, 0.6092686979538853, 0.40969685445567083]	0.5779600651062727	-0.4301294386386871	0.27377147976185123
4135	The spas became stages on which NE9786 paraded with great pageantry.	温泉变成了NE158人以极大的轻率游行的舞台.	[40, 40, 39]	39.66666666666666	[-1.6760758496509989, -1.3055183751285846, -1.192111487371405]	-1.391235237383663	-0.9984605312347412	2.135833300646474
4136	He finished the season tied for NE3394 in the Big NE6209 in rushing touchdowns by a quarterback with NE8904.	他以NE1861分之四的速度猛跌 ， 完成了NE4219个十强的赛季。	[27, 20, 34]	27.0	[-2.3825048588165303, -1.6025564806928072, -1.6082034156434533]	-1.8644215850509305	-1.0410941839218142	2.3665664853840833
4137	July 20 Vernon Forrest defeats Shane Mosley in their rematch by unanimous decision, in Indianapolis to defend the WBC Welterweight title.	7 月 20 日 ， 弗农 · 福雷斯特在印第安纳波利斯以一致决定的方式击败了沙恩 · 莫斯利 （ Shane Mosley ） ， 以捍卫 WBC 的威尔士称号。	[77, 80, 82]	79.66666666666667	[0.3345297918201294, 0.6467572603038292, 0.8132769084754957]	0.5981879868664848	-0.5512809753417969	0.38366596210731885
4138	Sienna forgives Nico for stabbing her and they agree to forget all about it.	锡耶纳原谅尼科刺伤了她, 他们同意把一切都忘掉.	[83, 92, 88]	87.66666666666669	[0.6605739498965285, 0.8584632416501308, 1.1159619489903643]	0.8783330468456745	-0.6400489211082458	0.27849561654064714
4139	In addition, Tulsidas venerates the whole Hindu pantheon.	此外 ， 图西达斯还向整个印度教大堂致敬。	[85, 79, 68]	77.33333333333333	[0.7692553359219949, 0.5898009886262783, 0.09875960791075042]	0.4859386441530079	-0.7652681469917297	0.7764165043201977
4140	Gloves of perfumed leather featured embroidered cuffs.	带有刺绣手铐的香味皮革手套。	[35, 22, 29]	28.66666666666667	[-1.947779314714665, -1.5275793559929194, -1.8604409494058438]	-1.778599873371143	-0.6480588912963867	2.514468100881257
4141	Endometrial glandular dysplasia occurs with an overexpression of p53, and develops into a serous carcinoma.	子宫内膜腺体发育不全发生在 p53 表达过多的情况下, 并发展成为血清癌.	[80, 90, 85]	85.0	[0.49755187085832897, -0.08218201409431726, 0.9646194287329299]	0.4599964284989806	-0.7247373461723328	0.5403468717424242
4142	He drew over NE2141 rounds with hulking NE2705 in NE8304, NE7891.	"他在NE5893的NE972 ""Jumbo"" NE7333进行了NE231轮比赛。"	[48, 57, 65]	56.66666666666666	[-0.9019383211087598, -0.7522840684345345, -0.2797120081816945]	-0.644644799241663	-0.6026806831359863	1.4729264050332123
4143	Coelophysis rhodesiensis specimens, on very rare occasions, show signs of healed fractures in the tibia and metatarsus.	在极少数的情况下 ， 硬膜病样本显示出了脚踝和元骨骨折愈合的迹象。	[78, 71, 64]	71.0	[0.3888704848328626, 0.25835433419823656, 0.006113779313478886]	0.21777953278152604	-1.2299455404281616	0.5348936428166557
4144	He entrusted administration to the Missionary Oblates of Mary Immaculate.	他把行政权交托给了圣母玛利亚的传教士.	[85, 87, 89]	87.0	[0.8342000720535488, 0.8779367219474613, 1.1664094557428424]	0.959515416581284	-0.9221403002738952	0.2375549158789021
4145	Before the NE5495 renovations the quire had steeply stepped stalls and a pulpit.	NE7465装修之前, 码头陡峭地跨过了台阶, 形成了一个滑道坑.	[34, 32, 36]	34.0	[-2.002120007727398, -1.7090984291484095, -1.335898519373591]	-1.6823723187497996	-1.004003643989563	2.511409162505096
4146	Cycladic chronology NE3239 Bichrome ware NE1169 chronology NE1169 period NE3862 chronology NE6580 ware	NE8582 Bichrome 器皿 Bellrome 器皿 Hell另一个年表器皿	[28, 28, 28]	28.0	[-2.3281641658037975, -1.3026479818932557, -1.910888456158322]	-1.8472335346184583	-1.1032397747039795	2.2019167485702167
4147	"The historian NE7276 concludes that syndicalists in the NE1165 advocated values of ""radical manhood""."	"历史学家NE7111 · NE1336 （ NE6703 ） 总结说 ， NE786 的辛迪加主义者鼓吹 ""激进的男子汉"" 的价值观。"	[81, 55, 77]	71.0	[0.5518925638710621, -0.5383277163452396, -0.10950463425529262]	-0.03197992890982336	-0.4802320003509522	1.0964175611466012
4148	"Junk, ""crummy"", ""gee whiz"", ""gosh"", ""wiseguy"", ""grubby"", ""rat"", and ""creep"" are frequently heard."	"人们经常听到 ""垃圾"" 、 ""碎屑"" 、 ""宝石惠兹"" 、 ""gosh"" 、 ""智慧"" 、 ""废墟"" 、 ""老鼠"" 和 ""蠕动"" 的声音。"	[57, 73, 46]	58.66666666666666	[-0.4479107603364569, 0.11716701976919658, -1.0913279589443134]	-0.4740238998371913	-0.6330713629722595	1.230370753729944
4149	"Billboard Gary Trust called it an ""atmospheric song celebrating underdogs and spurning celebrity overkill""."	"告示牌加里信托称它是一首 ""赞美弱者和抛弃名人过度杀戮的大气歌曲"" 。"	[88, 62, 75]	75.0	[0.9322774149601946, -0.225809728504267, 0.401779537797692]	0.3694157414178732	-0.8396342992782593	0.4601620931175487
4150	He watches with him Elijah, the princess and also his nephew Paszek.	他跟他、公主以利亚和他侄子帕塞克一起观看.	[85, 93, 89]	89.0	[0.7692553359219949, 1.3681994827527548, 1.0598546156977442]	1.0657698114574978	-0.7995883822441101	0.1632580607373637
4151	The nave has seven crossings and the classical gothic elevation of arcades, triforium and high windows with a walkway beneath them.	洞穴有七个十字路口和古典哥特式的拱门、三叉窗和高窗户 ， 下面有一条人行道。	[76, 84, 65]	75.0	[0.2801890988073962, 0.27990086147176546, -0.06352506029675829]	0.16552163332746775	-0.7421639561653137	0.6406741593746575
4152	In 2006 and 2007, many of the plazas and gardens in the historic center were remodeled.	2006 年和 2007 年 ， 该历史中心的许多广场和花园进行了改造。	[75, 100, 84]	86.33333333333331	[0.22584840579466298, 1.7315581633397117, 0.9692947626229194]	0.9755671105857648	-0.4441332519054413	0.2086317493759322
4153	Yasmine saves a distressed Aladdin and comforts him.	亚斯敏救了一个苦恼的阿拉丁, 安慰了他.	[84, 67, 97]	82.66666666666667	[0.7149146429092618, -0.6603636522640596, 1.0030824963934448]	0.352544495679549	-0.6124846339225769	0.8088381328095036
4154	She then rendezvoused with the seaplane tender , carrying reinforcements and supplies, and the slow replenishment oiler .	然后她用水上的补给品和增援车 ， 以及缓慢的补给油 ， 重新确认了这一点。	[21, 11, 30]	20.666666666666668	[-2.70854901689293, -1.9399535418423028, -1.8099934426533657]	-2.1528320004628663	-1.0593626499176023	2.781957107969428
4155	In the 1740s William Shirley hoped to assimilate Acadians into the Protestant fold.	17 世纪 40 年代 ， 威廉 · 雪莉希望把亚齐人同化为新教教徒。	[85, 83, 97]	88.33333333333331	[0.7692553359219949, 0.910182948948294, 1.4358975173549167]	1.0384452674084017	-0.6251314282417297	0.2311071790406498
4156	Frederic Eugene Ives patented his stereo camera rig in 1900.	弗雷德里克 · 尤金 · 伊维斯于 1900 年获得立体相机的专利.	[85, 75, 73]	77.66666666666667	[0.7692553359219949, 0.4087108057149065, 0.5381701105198708]	0.5720454173855908	-0.5990628600120544	0.6509552906969239
4157	In other words, it rectifies the AC current to a pulsing DC current.	换句话说, 它将交流电流改成脉冲直流电流.	[83, 97, 86]	88.66666666666669	[0.6605739498965285, 1.5699895097626673, 1.0605520139961766]	1.0970384912184574	-0.5357956886291504	0.124741031688971
4158	Messages from alleged leaker Bradley Manning portray him as despondent soldier, The Washington Post, June 10, 2010.	"《华盛顿邮报》 ， 2010 年 6 月 10 日 ， ""据称泄漏者布拉德利 · 曼宁将他描绘成沮丧的士兵"" 。"	[82, 85, 64]	77.0	[0.6062332568837954, 0.9646194287329299, -0.15167342001592293]	0.4730597552002675	-0.4738327562808991	0.5730612167966309
4159	The Zaporizhian Hetman was then dispatched to Istanbul, and impaled on hooks.	扎波罗齐安海特曼号随后被派往伊斯坦布尔 ， 并被撞在钩上。	[77, 74, 79]	76.66666666666667	[0.29825894472828096, 0.40969685445567083, 0.44321117784559577]	0.3837223256765159	-0.8062207102775574	0.5697478178758305
4160	The ensuing tumult led to a flurry of apostle callings.	随后的喧闹导致传教士们的叫喊.	[78, 77, 75]	76.66666666666667	[0.3888704848328626, 0.6291909179896185, 0.10653442532981285]	0.37486527605076464	-1.0100653171539309	0.6649894650696393
4161	Hamilton's prowess as a runner and passer thrilled the Georgia Tech fans.	汉密尔顿作为赛跑者和过路者的精明使乔治亚州理工学院的球迷们激动不已.	[83, 80, 77]	80.0	[0.6605739498965285, 0.35260757505820844, 0.29825894472828096]	0.4371468232276727	-0.6801847815513611	0.6371964842759965
4162	After tying NE5948 in the season opener, NE4110 reeled off NE6208 straight wins; topping NE5870, NE6965, NE8686 and NE9885.	在将NE5932州绑在NENE784816赛中之后 ， NE7NE784833连续赢得了 NE7848 场比赛 ， 超过了NE2896州、NE7097州、数控州和NE3388。	[81, 60, 64]	68.33333333333333	[0.5518925638710621, -0.7626415135780817, -0.9479504313617617]	-0.3862331270229271	-0.6384755373001099	1.2921945994928985
4163	He shot at them twice with his shotgun, tearing apart Kelly's hip and thigh.	他用猎枪朝他们开了两枪, 撕裂了凯利的臀部和大腿.	[86, 100, 90]	92.0	[0.8235960289347282, 1.396528507302708, 1.2168569624953205]	1.1456604995775856	-0.3880800604820252	0.32281885134762256
4164	Militarily, he wanted to conquer the Dacians and Parthians, and avenge the loss at Carrhae.	在军事上, 他想征服达克人和帕特人, 并为在迦勒的损失报仇.	[79, 82, 76]	79.0	[0.6092686979538853, 0.6062332568837954, 0.510591867960627]	0.5753646075994361	-0.757583737373352	0.5982331533697487
4165	Pierpont displayed bouts of sleeplessness and mania for firearms.	皮尔蓬表现出一阵阵失眠和对枪支的狂热.	[83, 91, 87]	87.0	[0.6605739498965285, 0.8163086027674705, 1.0655144422378862]	0.8474656649672951	-0.7735976576805115	0.16176247453737136
4166	These employ boron, antimony, or halogenated hydrocarbon compounds.	它们使用硼、锑或卤代碳氢化合物。	[73, 87, 81]	80.33333333333333	[-0.08519009406865526, 1.0655144422378862, 0.5518925638710621]	0.5107389706800977	-0.4477546513080597	0.43051651586300754
4167	Likewise, NE5626 serves NE9966 and empties into NE2564, in the northeast.	同样 ， NE9452服务于NE6910 ， 并进入NE7865部的NE6024湾。	[73, 44, 54]	57.0	[0.11716701976919658, -0.7028309842941527, -0.5992532805938913]	-0.39497241503961583	-0.6438860297203064	1.4217828975396314
4168	The squadron departed Groix Roads, near Lorient, France on 19 June to escort a convoy of merchantmen to Bordeaux and other French ports.	该中队于 6 月 19 日离开法国洛里安特附近的 Groix 公路 ， 护送一批商人前往波尔多和其他法国港口。	[85, 81, 75]	80.33333333333333	[0.7692553359219949, 0.6080849426029203, 0.48131230147943294]	0.6195508600014494	-0.3637305796146393	0.42018044887557227
4169	The Australians batted first, and Hill and Darling put on 74 for the third wicket,	澳大利亚人第一击球 ， 希尔和达林在第三击球比赛中获得 74 分 ，	[78, 69, 60]	69.0	[0.3888704848328626, 0.15745932069328034, -0.18560226335610253]	0.12024251405668016	-0.8648422956466675	0.6244158389151477
4170	British colonization began in 1760 when the Nawab of Bengal ceded Chittagong to the East India Company.	1760 年 ， 当孟加拉的纳瓦布将吉大港割让给东印度公司时 ， 英国开始了殖民化。	[86, 86, 85]	85.66666666666667	[0.8716886344034929, 0.8235960289347282, 0.9646194287329299]	0.8866346973570502	-0.4365463852882385	0.4654446611305536
4171	William Mazlin married Isabella Pasley and in March 1883 became the first selector on the Evelyn Tableland, not far from Herberton.	威廉 · 马兹林与伊莎贝拉 · 帕斯利结婚 ， 1883 年 3 月成为离赫伯顿不远的伊夫林 · 塔布兰的第一名候选人。	[82, 94, 88]	88.0	[0.6062332568837954, 1.418646989505233, 1.1806573959608087]	1.0685125474499455	-0.4383814632892609	0.045073819228522494
4172	Near the creek's headwaters there are sunfish, brook trout and brown trout and bass.	在小溪的上游附近有太阳鱼、小溪鲑鱼、棕色鲑鱼和低等鱼.	[85, 83, 76]	81.33333333333333	[0.7692553359219949, 0.7778224394548646, 0.510591867960627]	0.6858898811124955	-0.8629009127616882	0.0581355250088289
4173	Theseus meets him on the boar hunt in the hills between Eleusis and Megara.	塞修斯在埃柳西和梅加拉之间的山丘上遇见了他.	[78, 80, 84]	80.66666666666667	[0.3888704848328626, 0.5858457238259831, 0.27990086147176546]	0.4182056900435371	-0.7398189902305603	0.6909670013782832
4174	Cornwallis distrusted Indians and replaced Indians with English.	康沃利斯不信任印度人, 用英语取代印度人.	[84, 100, 92]	92.0	[0.7149146429092618, 1.396528507302708, 1.3177519760002767]	1.1430650420707489	-0.4972832500934601	0.08285406077512802
4175	Johnson discusses the fickleness of literary fame.	约翰逊讨论文学名气的恶劣性.	[86, 75, 64]	75.0	[0.8235960289347282, 0.45931444855410947, -0.09477821306911019]	0.3960440881399092	-0.6729941368103027	0.780891763768764
4176	NE6646 avenged NE5190, pacified the northern NE5272, and put the defeated NE3655 on the reservation.	NE7888为NE8057报仇, 安抚了北方平原, 并把战败的NE3530放在保留地上.	[47, 54, 40]	47.0	[-1.2956909985618665, -0.32794536079471326, -1.3055183751285846]	-0.9763849114950548	-0.6920913457870483	2.0144732782542647
4177	NE1177 played NE9471, principally as a center fielder, with the NE164 from NE7649 to NE3982.	NE5767打了NE8461个赛季, 主要是作为一名中场球员, 从 NE8192 他和俾斯人在一起.	[70, 77, 51]	66.0	[0.003779100077620162, 0.3345297918201294, -0.4404110478445451]	-0.03403405198226519	-0.6881501078605652	1.0340481361785312
4178	NE7953, NE963 in NE6267, NE9012.	70, 71, 《NE3327纪念卷》, NE9089, NE5115。	[71, 60, 72]	67.66666666666667	[0.008485633743730183, -0.18560226335610253, -0.1810523537678893]	-0.11938966112675388	-0.5667729377746582	1.1812168630760949
4179	At Douji, Wado constantly sought to outdo and eventually oust Takayama.	在道基, 瓦多不断地寻求超越, 并最终驱赶高山.	[86, 61, 74]	73.66666666666667	[0.8235960289347282, -1.235537210459464, 0.5896769338735112]	0.05924525078292513	-0.8516565561294556	0.995489542069192
4180	However, an ambush from the brainwashed NE3070 separates the group.	然而 ， 从洗脑的灯笼中埋伏的事件将该群体隔开。	[53, 52, 53]	52.66666666666666	[-0.9696468404854673, -0.4029224854946012, -0.6497007873463693]	-0.6740900377754793	-0.9109286665916444	1.477196981379338
4181	On 17 March, in a blitz chess tournament in Reykjavík, Iceland, Carlsen defeated former World Champion Anatoly Karpov.	3 月 17 日 ， 卡尔森在冰岛雷克雅未克的一场闪电式国际象棋锦标赛中击败了前世界冠军阿纳托利 · 卡波夫。	[83, 100, 86]	89.66666666666669	[0.6605739498965285, 1.1957003527114123, 1.2077588141171958]	1.0213443722417122	-0.3486728072166443	0.17390813990684073
